LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
31076,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31077,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31078,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31079,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31080,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31081,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31082,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31083,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31084,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31085,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31086,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31087,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31088,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31089,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31090,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31091,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31092,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31093,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31094,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31095,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31096,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31097,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31098,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31099,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31100,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31101,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31102,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31103,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31104,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31105,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31106,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31107,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31108,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31109,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31110,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31111,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31112,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31113,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31114,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31115,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31116,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31117,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31118,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31119,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31120,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31121,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31122,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31123,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31124,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31125,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31126,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31127,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31128,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31129,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31130,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31131,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31132,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31133,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31134,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31135,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31136,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31137,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31138,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31139,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31140,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31141,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31142,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31143,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31144,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31145,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31146,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31147,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31148,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31149,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31150,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31151,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31152,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31153,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31154,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31155,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31156,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31157,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31158,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31159,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31160,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31161,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31162,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31163,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31164,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31165,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31166,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31167,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31168,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31169,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31170,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31171,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31172,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31173,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31174,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31175,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31176,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31177,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31178,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31179,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31180,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31181,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31182,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31183,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31184,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31185,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31186,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31187,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31188,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31189,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31190,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31191,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31192,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31193,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31194,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31195,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31196,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31197,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31198,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31199,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31200,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31201,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31202,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31203,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31204,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31205,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31206,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31207,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31208,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31209,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31210,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31211,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31212,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31213,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31214,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31215,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31216,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31217,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31218,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31219,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31220,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31221,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31222,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31223,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31224,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31225,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31226,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31227,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31228,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31229,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31230,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31231,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31232,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31233,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31234,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31235,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31236,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31237,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31238,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31239,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31240,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31241,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31242,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31243,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31244,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31245,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31246,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31247,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31248,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31249,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31250,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31251,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31252,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31253,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31254,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31255,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31256,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31257,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31258,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31259,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31260,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31261,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31262,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31263,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31264,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31265,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31266,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31267,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31268,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31269,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31270,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31271,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31272,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31273,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31274,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31275,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31276,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31277,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31278,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31279,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31280,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31281,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31282,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31283,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31284,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31285,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31286,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31287,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31288,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31289,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31290,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31291,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31292,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31293,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31294,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31295,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31296,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31297,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31298,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31299,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31300,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31301,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31302,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31303,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31304,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31305,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31306,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31307,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31308,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31309,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31310,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31311,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31312,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31313,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31314,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31315,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31316,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31317,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31318,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31319,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31320,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31321,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31322,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31323,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31324,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31325,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31326,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31327,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Granted by	D:(A;;FA;;;S-1-5-21-450080267-1945256726-3465656282-1000),f8141c4b,Granted by <*>,[]
31328,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31329,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31330,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31331,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31332,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31333,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31334,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31335,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31336,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31337,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31338,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31339,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31340,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31341,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31342,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31343,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31344,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31345,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31346,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31347,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31348,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31349,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31350,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
31351,Privileges,Used,for,Access,Check,-,336d5ebc,-,[]
31352,AppendData,(or,AddSubdirectory,or,CreatePipeInstance),Unknown or unchecked,e9631c5e,Unknown or unchecked,[]
